age,earnings,industry,home_geoid,work_geoid
mid,mid,goods_prod,060816119005,060816105001
mid,high,goods_prod,060816119005,060816105001
low,high,other,060816119005,060816105002
mid,mid,other,060816119005,060816105002
mid,mid,other,060816119005,060816105002
mid,high,other,060816119005,060816105002
high,high,other,060816119005,060816105002
low,high,other,060816119005,060816105002
mid,mid,other,060816119005,060816106022
mid,mid,goods_prod,060816119005,060816106023
low,mid,goods_prod,060816119005,060816106023
low,mid,other,060816119005,060816106023
mid,mid,other,060816119005,060816106023
mid,high,other,060816119005,060816106023
mid,mid,other,060816119005,060816107001
low,high,trade_trans_util,060816119005,060816107001
mid,high,trade_trans_util,060816119005,060816107002
low,low,other,060816119005,060816108002
mid,low,trade_trans_util,060816119005,060816108002
mid,low,other,060816119005,060816110002
mid,mid,other,060816119005,060816111001
high,high,other,060816119005,060816113002
high,mid,other,060816119005,060816113002
mid,high,other,060816119005,060816114001
mid,low,other,060816119005,060816114004
mid,low,other,060816119005,060816114004
high,high,other,060816119005,060816115001
low,high,other,060816119005,060816115002
low,high,other,060816119005,060816115002
low,high,other,060816119005,060816115002
high,low,goods_prod,060816119005,060816117001
high,low,other,060816119005,060816117001
high,low,other,060816119005,060816117002
high,mid,other,060816119005,060816117002
high,high,goods_prod,060816119005,060816117002
mid,low,goods_prod,060816119005,060816117002
high,low,other,060816119005,060816117002
mid,mid,other,060816119005,060816117002
mid,high,trade_trans_util,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
high,high,goods_prod,060816119005,060816117004
mid,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,high,goods_prod,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,trade_trans_util,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
high,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,low,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
low,high,other,060816119005,060816117004
mid,high,other,060816119005,060816117004
low,mid,other,060816119005,060816118001
mid,high,other,060816119005,060816118001
mid,mid,trade_trans_util,060816119005,060816118001
low,mid,other,060816119005,060816118001
mid,high,other,060816119005,060816118001
low,high,other,060816119005,060816118001
low,mid,other,060816119005,060816118001
low,high,other,060816119005,060816118001
high,high,other,060816119005,060816118002
low,low,other,060816119005,060816118002
high,mid,other,060816119005,060816119001
low,mid,other,060816119005,060816119001
high,mid,other,060816119005,060816119001
high,low,other,060816119005,060816119001
mid,mid,other,060816119005,060816119001
high,mid,other,060816119005,060816119001
high,mid,other,060816119005,060816119001
high,low,other,060816119005,060816119002
high,high,other,060816119005,060816119002
low,high,other,060816119005,060816119002
high,mid,other,060816119005,060816119003
mid,low,trade_trans_util,060816119005,060816119005
mid,high,other,060816119005,060816119005
mid,low,goods_prod,060816119005,060816119005
low,high,goods_prod,060816119005,060816119005
low,high,other,060816119005,060816119005
mid,mid,other,060816119005,060816119005
mid,low,other,060816119005,060816119005
mid,high,other,060816119005,060816119005
low,mid,other,060816119005,060816119005
mid,low,other,060816119005,060816119005
high,mid,other,060816119005,060816119005
low,high,other,060816119005,060816119005
low,high,other,060816119005,060816119006
mid,high,other,060816119005,060816119006
high,high,other,060816119005,060816120001
mid,low,other,060816119005,060816120002
mid,high,other,060816119005,060816120004
mid,high,other,060816119005,060816120004
mid,high,other,060816119005,060816120004
mid,high,other,060816119005,060816120004
mid,mid,other,060816119005,060816121001
low,mid,other,060816119005,060816121001
mid,low,trade_trans_util,060816119005,060816121003
mid,mid,trade_trans_util,060816119005,060816121005
mid,high,other,060816119005,060816121005
mid,mid,trade_trans_util,060816119005,060816121005
mid,mid,other,060816119005,060816125001
mid,high,other,060816119005,060816125003
mid,high,other,060816119005,060816125003
high,high,other,060816119005,060816125003
mid,low,other,060816119005,060816126001
mid,low,other,060816119005,060816126003
mid,mid,other,060816119005,060816126003
high,high,other,060816119005,060816126003
low,high,trade_trans_util,060816119005,060816126003
low,low,other,060816119005,060816126003
high,high,other,060816119005,060816126003
low,low,other,060816119005,060816126003
high,mid,other,060816119005,060816127002
high,high,other,060816119005,060816127002
mid,high,other,060816119005,060816128002
low,mid,trade_trans_util,060816119005,060816129001
mid,high,other,060816119005,060816130001
mid,mid,other,060816119005,060816130002
mid,high,other,060816119005,060816130002
high,high,other,060816119005,060816130002
high,high,other,060816119005,060816130002
high,high,other,060816119005,060816130002
high,low,other,060816119005,060816130002
mid,high,other,060816119005,060816130002
mid,high,other,060816119005,060816130002
low,low,other,060816119005,060816130002
high,high,other,060816119005,060816130002
mid,high,other,060816119005,060816130002
mid,mid,goods_prod,060816119005,060816132001
mid,high,other,060816119005,060816132001
mid,high,goods_prod,060816119005,060816132004
mid,high,other,060816119005,060816132005
mid,mid,other,060816119005,060816133001
low,high,goods_prod,060816119005,060816134002
high,mid,other,060816119005,060816139002
high,high,other,060816119005,060816139004
high,high,other,060816119005,060816139004
mid,high,other,060816119005,060816139004
high,high,other,060816119005,060816139004
high,high,other,060816119005,060816139004
mid,high,other,060816119005,060816139004
mid,high,other,060816119005,060816139004
high,mid,other,060816119005,060816139004
low,low,other,060816119005,060816139005
mid,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
mid,mid,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
mid,low,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,mid,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
mid,mid,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,mid,other,060816119005,060855046011
low,low,other,060816119005,060855046011
low,high,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
mid,mid,other,060816119005,060855046011
low,high,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
mid,low,other,060816119005,060855046011
mid,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
low,high,other,060816119005,060855046011
mid,high,other,060816119005,060855046021
low,high,other,060816119005,060855046021
high,high,other,060816119005,060855046021
mid,high,other,060816119005,060855046021
low,high,goods_prod,060816119005,060855046021
low,low,other,060816119005,060855046021
mid,high,other,060816119005,060855046021
mid,high,other,060816119005,060855046021
low,high,trade_trans_util,060816119005,060855046021
mid,high,other,060816119005,060855046021
mid,high,other,060816119005,060855046021
high,high,other,060816119005,060855046021
mid,high,goods_prod,060816119005,060855046021
high,low,other,060816119005,060855046021
mid,high,other,060816119005,060855046021
mid,high,other,060816119005,060855047001
mid,low,trade_trans_util,060816119005,060855048021
low,low,other,060816119005,060855048021
low,high,other,060816119005,060855048031
mid,high,other,060816119005,060855048061
mid,low,other,060816119005,060855084014
mid,mid,other,060816119005,060855084014
mid,low,other,060816119005,060855084016
mid,mid,other,060816119005,060855084032
mid,mid,other,060816119005,060855084032
low,high,trade_trans_util,060816119005,060855084041
high,low,trade_trans_util,060816119005,060855085041
high,high,other,060816119005,060855086011
mid,high,other,060816119005,060855086021
mid,high,other,060816119005,060855086021
low,high,other,060816119005,060855086022
high,high,trade_trans_util,060816119005,060855086023
mid,mid,other,060816119005,060855087042
mid,high,other,060816119005,060855087042
mid,high,other,060816119005,060855087042
low,mid,other,060816119005,060855087042
high,mid,goods_prod,060816119005,060855091053
high,mid,goods_prod,060816119005,060855091053
low,high,other,060816119005,060855091054
low,high,other,060816119005,060855091054
mid,high,trade_trans_util,060816119005,060855091054
mid,high,other,060816119005,060855091054
mid,mid,other,060816119005,060855091084
mid,high,trade_trans_util,060816119005,060855091084
mid,low,other,060816119005,060855091084
mid,mid,trade_trans_util,060816119005,060855091084
high,high,other,060816119005,060855091084
mid,high,other,060816119005,060855091084
mid,high,other,060816119005,060855091092
mid,high,other,060816119005,060855091092
mid,high,other,060816119005,060855092011
mid,mid,goods_prod,060816119005,060855092014
mid,mid,other,060816119005,060855092021
mid,low,other,060816119005,060855092022
mid,high,other,060816119005,060855093021
mid,high,other,060816119005,060855093021
mid,mid,other,060816119005,060855093034
low,mid,other,060816119005,060855093041
high,high,other,060816119005,060855093041
low,low,goods_prod,060816119005,060855093041
high,low,other,060816119005,060855093041
mid,mid,goods_prod,060816119005,060855093041
mid,high,goods_prod,060816119005,060855093041
low,high,goods_prod,060816119005,060855093041
mid,low,other,060816119005,060855093041
low,mid,goods_prod,060816119005,060855093041
low,mid,other,060816119005,060855093042
low,mid,other,060816119005,060855093042
low,high,goods_prod,060816119005,060855093042
low,mid,goods_prod,060816119005,060855093042
low,high,other,060816119005,060855094013
high,high,trade_trans_util,060816119005,060855094044
mid,low,trade_trans_util,060816119005,060855095002
mid,high,trade_trans_util,060816119005,060855095002
mid,mid,other,060816119005,060855096001
mid,low,other,060816119005,060855096001
low,high,other,060816119005,060855096001
mid,high,other,060816119005,060855096001
